"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-06-28","83","90","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-06-29","82","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-06-30","80","84",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-01","80",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-02","79","82","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-03","78",,
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-04","77",,
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-05","78",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-06","82","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-07","83","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-08","83","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-09","82","88","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-10","82","86","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-11","82","88","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-12","82",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-13","83","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-14","83","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-15","82","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-16","83","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-17","82","89","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-18","82","88","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-19","82","88","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-20","81","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-21","80","85","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-22","79",,
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-23","79",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-24","81","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-25","81","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-26","81","88","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-27","81","85","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-28","80","83",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-29","80","83",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-30","81","84","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-07-31","81","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-01","80","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-02","81","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-03","81","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-04","81","86","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-05","78","81",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-06","77","79",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-07","77",,
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-08","78","83",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-09","80","83","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-10","79","82",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-11","80","85","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-12","80","84",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-13","80","86","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-14","80","85",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-15","80","86","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-16","77","80",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-17","79","85",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-18","80","86","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-19","80","85",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-20","80","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-21","80","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-22","79","85",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-23","80","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-24","81","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-25","80","86","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-26","80","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-27","80","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-28","80","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-29","81","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-30","81","86","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-08-31","81","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-01","79","84",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-02","79","88","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-03","80","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-04","81","87","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-05","80",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-06","79","86","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-07","81","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-08","82","89","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-09","83","90","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-10","83","90","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-11","83","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-12","82","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-13","83","89","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-14","79","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-15","81","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-16","81","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-17","80","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-18","79","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-19","82","90","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-20","80","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-21","80","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-22","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-23","81","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-24","82","90","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-25","82","90",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-26","80","84",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-27","81","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-28","81","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-29","83","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-09-30","83","87","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-01","78",,
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-02","80","86","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-03","83","90","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-04","82","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-05","82","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-06","83","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-07","82","89","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-08","81","87","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-09","82","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-10","83","90",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-11","83","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-12","84","91",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-13","85","95","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-14","86","98","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-15","86","97","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-16","87","97","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-17","86","98","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-18","86","96","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-19","85","96","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-20","85","97","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-21","86","96","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-22","85","97",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-23","85","97","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-24","85","97",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-25","86","96",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-26","85","97","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-27","86","96","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-28","85","95","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-29","85","95","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-30","85","94","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-10-31","85","96",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-01","84","96","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-02","83","96","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-03","83","91","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-04","84","92","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-05","81","95",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-06","82","93","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-07","82","92","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-08","82","91",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-09","83","93","71"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-10","82","93",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-11","83","94","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-12","82","92","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-13","82","93","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-14","82","94","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-15","83","95","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-16","83","96","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-17","83","95","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-18","83","95","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-19","83","96","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-20","84","96","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-21","83","94","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-22","82","89","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-23","82","90",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-24","81","90","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-25","81","90",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-26","81","93","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-27","81","92","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-28","81","93","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-29","81","94","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-11-30","81","91","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-01","81","91","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-02","80","90",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-03","80","92",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-04","81","95","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-05","80","92","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-06","80",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-07","80","93","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-08","79","92","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-09","78","92","66"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-10","78","90","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-11","77","88","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-12","78","92","61"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-13","80","92",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-14","83","95","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-15","81","94",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-16","81","94","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-17","81","94","62"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-18","78","92","60"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-19","79","95","62"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-20","79","93","62"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-21","77","91","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-22","79","93","66"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-23","80","92","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-24","79","91",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-25","78","90",
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-26","78","90","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-27","78","89","66"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-28","79","93","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-29","78","92","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-30","78","90","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2006-12-31","76","87","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-01","76","90","60"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-02","76","89","61"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-03","75",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-04","75","84","60"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-05","74",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-06","74","85","62"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-07","78","93","62"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-08","78","92","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-09","78","90","66"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-10","78","90","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-11","78","92","64"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-12","74","86","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-13","76","88","62"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-14","75","90","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-15","76","88","64"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-16","75","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-17","75","86","59"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-18","79","94","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-19","79","93","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-20","77","89","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-21","77","90","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-22","76","90","61"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-23","74","87","59"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-24","81","96","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-25","82","96","71"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-26","80","95","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-27","81","93","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-28","83","96","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-29","83","91","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-30","84","96",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-01-31","84","98","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-01","84","99","71"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-02","77","88","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-03","77","88","66"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-04","75","85","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-05","75","84","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-06","77","87","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-07","76","86","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-08","77","89","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-09","76","84","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-10","77","86","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-11","78","87","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-12","75","84",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-13","75","83",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-14","75","84","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-15","76","84",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-16","76","85","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-17","78","87","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-18","79","89","66"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-19","83","97","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-20","85","97","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-21","84","97",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-22","83","96",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-23","82","96","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-24","80","90","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-25","79","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-26","78","87","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-27","78","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-02-28","77",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-01","78","86","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-02","78","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-03","81","92","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-04","83","99","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-05","86","99","71"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-06","83","94",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-07","81","94","66"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-08","80","89","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-09","80","91","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-10","82","93","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-11","81","92","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-12","80","91","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-13","80","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-14","81","93","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-15","84","98","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-16","87","104","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-17","84","97","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-18","85","93","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-19","84","93","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-20","85","96","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-21","81","90",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-22","78","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-23","81","92","71"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-24","83","90","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-25","85","96","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-26","85","96","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-27","86","96","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-28","87","99","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-29","83","92","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-30","82","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-03-31","83","91",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-01","83","91",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-02","87",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-03","87","97","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-04","90","100","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-05","90",,
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-06","85","93","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-07","85","93",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-08","84","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-09","85","92","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-10","84","92","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-11","85","94","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-12","83","92","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-13","82","90","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-14","83","93","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-15","84","91","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-16","84","93","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-17","84","92","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-18","84","91","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-19","84","91","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-20","85","92","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-21","84","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-22","83","91",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-23","84","95","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-24","85","93","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-25","84","93","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-26","86","99","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-27","86","92","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-28","86","92","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-29","86","92","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-04-30","86","92","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-01","86","92",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-02","85","92","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-03","85","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-04","85","92","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-05","85","92","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-06","85","92","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-07","86","94",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-08","86","93","82"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-09","86","93","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-10","86","93",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-11","85","92","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-12","86","93","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-13","86","93","82"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-14","86","93",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-15","85","92","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-16","86","93","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-17","87","94","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-18","86","93","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-19","87","93","82"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-20","87","93",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-21","87","94",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-22","87","94","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-23","87","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-24","87","93","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-25","87","93","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-26","87","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-27","87","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-28","87","94",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-29","87","94","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-30","88","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-05-31","86","95",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-06-01","86","94","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-06-02","84","94",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-06-03","85","95",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-06-04","87","96","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-06-05","87","96",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-06-06","87","95",
"IN012070800","BOMBAY SANTACRUZ, IN","2007-06-07","87","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2007-06-08","88",,"85"
